Filename;Filetype;Exif.Photo.ExposureBiasValue;Exif.Photo.DateTimeOriginal;Exif.Image.Model;Exif.Image.Orientation;Exif.Photo.FocalLength;Exif.Photo.FNumber;Exif.Photo.MeteringMode;Exif.Photo.ExposureTime;Exif.Photo.Flash;Exif.Photo.ExposureProgram;Exif.Image.Make;Exif.Photo.ISOSpeedRatings
IMG_20201018_141411.jpg;jpg;0/10;2020:10:18 14:14:13;ELE-L29;0;7480/1000;240/100;5;40000000/1000000000;0;2;HUAWEI;400
IMG_20201018_141418.jpg;jpg;0/10;2020:10:18 14:14:19;ELE-L29;0;7480/1000;240/100;5;30000000/1000000000;0;2;HUAWEI;400
IMG_20201018_141419.jpg;jpg;0/10;2020:10:18 14:14:20;ELE-L29;0;7480/1000;240/100;5;40000000/1000000000;0;2;HUAWEI;400
IMG_20201018_141420.jpg;jpg;0/10;2020:10:18 14:14:22;ELE-L29;0;7480/1000;240/100;5;40000000/1000000000;0;2;HUAWEI;400
IMG_20201018_141421.jpg;jpg;0/10;2020:10:18 14:14:23;ELE-L29;0;7480/1000;240/100;5;40000000/1000000000;0;2;HUAWEI;400
IMG_20201018_141423.jpg;jpg;0/10;2020:10:18 14:14:24;ELE-L29;0;7480/1000;240/100;5;40000000/1000000000;0;2;HUAWEI;400
IMG_20201018_141424.jpg;jpg;0/10;2020:10:18 14:14:25;ELE-L29;0;7480/1000;240/100;5;40000000/1000000000;0;2;HUAWEI;400
IMG_20201018_141424_1.jpg;jpg;0/10;2020:10:18 14:14:26;ELE-L29;0;7480/1000;240/100;5;40000000/1000000000;0;2;HUAWEI;320
IMG_20201018_141425.jpg;jpg;0/10;2020:10:18 14:14:27;ELE-L29;0;7480/1000;240/100;5;40000000/1000000000;0;2;HUAWEI;320
IMG_20201018_141427.jpg;jpg;0/10;2020:10:18 14:14:28;ELE-L29;0;7480/1000;240/100;5;40000000/1000000000;0;2;HUAWEI;320
IMG_20201018_141428.jpg;jpg;0/10;2020:10:18 14:14:30;ELE-L29;0;7480/1000;240/100;5;40000000/1000000000;0;2;HUAWEI;400
IMG_20201018_141430.jpg;jpg;0/10;2020:10:18 14:14:30;ELE-L29;0;7480/1000;240/100;5;40000000/1000000000;0;2;HUAWEI;400
IMG_20201018_141432.jpg;jpg;0/10;2020:10:18 14:14:34;ELE-L29;0;7480/1000;240/100;5;40000000/1000000000;0;2;HUAWEI;400
IMG_20201018_141434.jpg;jpg;0/10;2020:10:18 14:14:35;ELE-L29;0;7480/1000;240/100;5;40000000/1000000000;0;2;HUAWEI;400
IMG_20201018_141435.jpg;jpg;0/10;2020:10:18 14:14:36;ELE-L29;0;7480/1000;240/100;5;40000000/1000000000;0;2;HUAWEI;400
IMG_20201018_142745.jpg;jpg;0/10;2020:10:18 14:27:45;ELE-L29;0;5580/1000;180/100;5;20000000/1000000000;0;2;HUAWEI;250
IMG_20201018_142745_1.jpg;jpg;0/10;2020:10:18 14:27:45;ELE-L29;0;5580/1000;180/100;5;20000000/1000000000;0;2;HUAWEI;250
IMG_20201018_142746.jpg;jpg;0/10;2020:10:18 14:27:47;ELE-L29;0;5580/1000;180/100;5;20000000/1000000000;0;2;HUAWEI;200
IMG_20201018_142747.jpg;jpg;0/10;2020:10:18 14:27:48;ELE-L29;0;5580/1000;180/100;5;20000000/1000000000;0;2;HUAWEI;200
IMG_20201018_142749.jpg;jpg;0/10;2020:10:18 14:27:49;ELE-L29;0;5580/1000;180/100;5;20000000/1000000000;0;2;HUAWEI;200
IMG_20201018_142752.jpg;jpg;0/10;2020:10:18 14:27:54;ELE-L29;0;5580/1000;180/100;5;20000000/1000000000;0;2;HUAWEI;200
IMG_20201018_142754.jpg;jpg;0/10;2020:10:18 14:27:55;ELE-L29;0;5580/1000;180/100;5;20000000/1000000000;0;2;HUAWEI;200
IMG_20201018_142755.jpg;jpg;0/10;2020:10:18 14:27:57;ELE-L29;0;5580/1000;180/100;5;20000000/1000000000;0;2;HUAWEI;200
IMG_20201018_142757.jpg;jpg;0/10;2020:10:18 14:27:59;ELE-L29;0;5580/1000;180/100;5;20000000/1000000000;0;2;HUAWEI;200
IMG_20201018_142758.jpg;jpg;0/10;2020:10:18 14:27:59;ELE-L29;0;5580/1000;180/100;5;14492000/1000000000;0;2;HUAWEI;200
IMG_20201018_142802.jpg;jpg;0/10;2020:10:18 14:28:04;ELE-L29;0;5580/1000;180/100;5;14492000/1000000000;0;2;HUAWEI;250
IMG_20201018_142804.jpg;jpg;0/10;2020:10:18 14:28:05;ELE-L29;0;5580/1000;180/100;5;14492000/1000000000;0;2;HUAWEI;250
IMG_20201018_142806.jpg;jpg;0/10;2020:10:18 14:28:06;ELE-L29;0;5580/1000;180/100;5;14492000/1000000000;0;2;HUAWEI;250
IMG_20201018_142808.jpg;jpg;0/10;2020:10:18 14:28:08;ELE-L29;0;5580/1000;180/100;5;14492000/1000000000;0;2;HUAWEI;250
IMG_20201018_142810.jpg;jpg;0/10;2020:10:18 14:28:10;ELE-L29;0;5580/1000;180/100;5;14492000/1000000000;0;2;HUAWEI;200
IMG_20201018_142811.jpg;jpg;0/10;2020:10:18 14:28:11;ELE-L29;0;5580/1000;180/100;5;14492000/1000000000;0;2;HUAWEI;200
IMG_20201018_142820.jpg;jpg;0/10;2020:10:18 14:28:20;ELE-L29;0;5580/1000;180/100;5;14492000/1000000000;0;2;HUAWEI;320
IMG_20201018_142822.jpg;jpg;0/10;2020:10:18 14:28:22;ELE-L29;0;5580/1000;180/100;5;14492000/1000000000;0;2;HUAWEI;320
IMG_20201018_142824.jpg;jpg;0/10;2020:10:18 14:28:24;ELE-L29;0;5580/1000;180/100;5;14492000/1000000000;0;2;HUAWEI;320
IMG_20201018_142844.jpg;jpg;0/10;2020:10:18 14:28:45;ELE-L29;0;5580/1000;180/100;5;14492000/1000000000;0;2;HUAWEI;320
IMG_20201018_142913.jpg;jpg;0/10;2020:10:18 14:29:13;ELE-L29;0;5580/1000;180/100;5;20000000/1000000000;0;2;HUAWEI;320
IMG_20201018_142915.jpg;jpg;0/10;2020:10:18 14:29:17;ELE-L29;0;5580/1000;180/100;5;20000000/1000000000;0;2;HUAWEI;320
IMG_20201018_142917.jpg;jpg;0/10;2020:10:18 14:29:17;ELE-L29;0;5580/1000;180/100;5;20000000/1000000000;0;2;HUAWEI;200
IMG_20201018_142925.jpg;jpg;0/10;2020:10:18 14:29:27;ELE-L29;0;5580/1000;180/100;5;20000000/1000000000;0;2;HUAWEI;250
IMG_20201018_142927.jpg;jpg;0/10;2020:10:18 14:29:28;ELE-L29;0;5580/1000;180/100;5;20000000/1000000000;0;2;HUAWEI;250
IMG_20201018_143124.jpg;jpg;0/10;2020:10:18 14:31:25;ELE-L29;0;5580/1000;180/100;5;20000000/1000000000;0;2;HUAWEI;125
IMG_20201018_143143.jpg;jpg;0/10;2020:10:18 14:31:43;ELE-L29;0;5580/1000;180/100;5;20000000/1000000000;0;2;HUAWEI;250
IMG_20201018_143145.jpg;jpg;0/10;2020:10:18 14:31:47;ELE-L29;0;5580/1000;180/100;5;20000000/1000000000;0;2;HUAWEI;250
IMG_20201018_143156.jpg;jpg;0/10;2020:10:18 14:31:58;ELE-L29;0;5580/1000;180/100;5;20000000/1000000000;0;2;HUAWEI;250
IMG_20201018_143201.jpg;jpg;0/10;2020:10:18 14:32:02;ELE-L29;0;5580/1000;180/100;5;20000000/1000000000;0;2;HUAWEI;250
IMG_20201018_143204.jpg;jpg;0/10;2020:10:18 14:32:04;ELE-L29;0;5580/1000;180/100;5;20000000/1000000000;0;2;HUAWEI;125
IMG_20201018_143625.jpg;jpg;0/10;2020:10:18 14:36:27;ELE-L29;0;5580/1000;180/100;5;20000000/1000000000;0;2;HUAWEI;320
IMG_20201018_145035.jpg;jpg;0/10;2020:10:18 14:50:37;ELE-L29;0;5580/1000;180/100;5;14492000/1000000000;0;2;HUAWEI;500
IMG_20201018_145038.jpg;jpg;0/10;2020:10:18 14:50:40;ELE-L29;0;5580/1000;180/100;5;14492000/1000000000;0;2;HUAWEI;500
IMG_20201018_145039.jpg;jpg;0/10;2020:10:18 14:50:41;ELE-L29;0;5580/1000;180/100;5;14492000/1000000000;0;2;HUAWEI;500
IMG_20201018_145041.jpg;jpg;0/10;2020:10:18 14:50:43;ELE-L29;0;5580/1000;180/100;5;14492000/1000000000;0;2;HUAWEI;500
IMG_20201018_145042.jpg;jpg;0/10;2020:10:18 14:50:44;ELE-L29;0;5580/1000;180/100;5;14492000/1000000000;0;2;HUAWEI;400
IMG_20201018_145043.jpg;jpg;0/10;2020:10:18 14:50:46;ELE-L29;0;5580/1000;180/100;5;14492000/1000000000;0;2;HUAWEI;500
IMG_20201018_145045.jpg;jpg;0/10;2020:10:18 14:51:35;ELE-L29;0;5580/1000;180/100;5;14492000/1000000000;0;2;HUAWEI;500
IMG_20201018_145046.jpg;jpg;0/10;2020:10:18 14:50:47;ELE-L29;0;5580/1000;180/100;5;14492000/1000000000;0;2;HUAWEI;500
IMG_20201018_145047.jpg;jpg;0/10;2020:10:18 14:50:49;ELE-L29;0;5580/1000;180/100;5;14492000/1000000000;0;2;HUAWEI;500
IMG_20201018_145048.jpg;jpg;0/10;2020:10:18 14:51:34;ELE-L29;0;5580/1000;180/100;5;14492000/1000000000;0;2;HUAWEI;500
IMG_20201018_145049.jpg;jpg;0/10;2020:10:18 14:50:50;ELE-L29;0;5580/1000;180/100;5;14492000/1000000000;0;2;HUAWEI;500
IMG_20201018_145050.jpg;jpg;0/10;2020:10:18 14:50:52;ELE-L29;0;5580/1000;180/100;5;14492000/1000000000;0;2;HUAWEI;500
IMG_20201018_145050_1.jpg;jpg;0/10;2020:10:18 14:50:53;ELE-L29;0;5580/1000;180/100;5;14492000/1000000000;0;2;HUAWEI;500
IMG_20201018_145052.jpg;jpg;0/10;2020:10:18 14:51:32;ELE-L29;0;5580/1000;180/100;5;14492000/1000000000;0;2;HUAWEI;500
IMG_20201018_145052_1.jpg;jpg;0/10;2020:10:18 14:51:31;ELE-L29;0;5580/1000;180/100;5;14492000/1000000000;0;2;HUAWEI;500
IMG_20201018_145053.jpg;jpg;0/10;2020:10:18 14:50:55;ELE-L29;0;5580/1000;180/100;5;14492000/1000000000;0;2;HUAWEI;500
IMG_20201018_145054.jpg;jpg;0/10;2020:10:18 14:51:30;ELE-L29;0;5580/1000;180/100;5;14492000/1000000000;0;2;HUAWEI;500
IMG_20201018_145055.jpg;jpg;0/10;2020:10:18 14:50:57;ELE-L29;0;5580/1000;180/100;5;14492000/1000000000;0;2;HUAWEI;500
IMG_20201018_145055_1.jpg;jpg;0/10;2020:10:18 14:51:29;ELE-L29;0;5580/1000;180/100;5;14492000/1000000000;0;2;HUAWEI;500
IMG_20201018_145056.jpg;jpg;0/10;2020:10:18 14:50:58;ELE-L29;0;5580/1000;180/100;5;14492000/1000000000;0;2;HUAWEI;500
IMG_20201018_145057.jpg;jpg;0/10;2020:10:18 14:51:27;ELE-L29;0;5580/1000;180/100;5;14492000/1000000000;0;2;HUAWEI;500
IMG_20201018_145058.jpg;jpg;0/10;2020:10:18 14:51:00;ELE-L29;0;5580/1000;180/100;5;14492000/1000000000;0;2;HUAWEI;500
IMG_20201018_145059.jpg;jpg;0/10;2020:10:18 14:51:26;ELE-L29;0;5580/1000;180/100;5;14492000/1000000000;0;2;HUAWEI;500
IMG_20201018_145059_1.jpg;jpg;0/10;2020:10:18 14:51:01;ELE-L29;0;5580/1000;180/100;5;14492000/1000000000;0;2;HUAWEI;500
IMG_20201018_145101.jpg;jpg;0/10;2020:10:18 14:51:03;ELE-L29;0;5580/1000;180/100;5;14492000/1000000000;0;2;HUAWEI;500
IMG_20201018_145101_1.jpg;jpg;0/10;2020:10:18 14:51:05;ELE-L29;0;5580/1000;180/100;5;14492000/1000000000;0;2;HUAWEI;500
IMG_20201018_145103.jpg;jpg;0/10;2020:10:18 14:51:25;ELE-L29;0;5580/1000;180/100;5;14492000/1000000000;0;2;HUAWEI;500
IMG_20201018_145104.jpg;jpg;0/10;2020:10:18 14:51:06;ELE-L29;0;5580/1000;180/100;5;14492000/1000000000;0;2;HUAWEI;500
IMG_20201018_145105.jpg;jpg;0/10;2020:10:18 14:51:23;ELE-L29;0;5580/1000;180/100;5;14492000/1000000000;0;2;HUAWEI;500
IMG_20201018_145105_1.jpg;jpg;0/10;2020:10:18 14:51:08;ELE-L29;0;5580/1000;180/100;5;14492000/1000000000;0;2;HUAWEI;500
IMG_20201018_145106.jpg;jpg;0/10;2020:10:18 14:51:22;ELE-L29;0;5580/1000;180/100;5;20000000/1000000000;0;2;HUAWEI;320
IMG_20201018_145107.jpg;jpg;0/10;2020:10:18 14:51:09;ELE-L29;0;5580/1000;180/100;5;20000000/1000000000;0;2;HUAWEI;320
IMG_20201018_145108.jpg;jpg;0/10;2020:10:18 14:51:20;ELE-L29;0;5580/1000;180/100;5;20000000/1000000000;0;2;HUAWEI;320
IMG_20201018_145109.jpg;jpg;0/10;2020:10:18 14:51:11;ELE-L29;0;5580/1000;180/100;5;20000000/1000000000;0;2;HUAWEI;320
IMG_20201018_145110.jpg;jpg;0/10;2020:10:18 14:51:13;ELE-L29;0;5580/1000;180/100;5;14492000/1000000000;0;2;HUAWEI;500
IMG_20201018_145111.jpg;jpg;0/10;2020:10:18 14:51:19;ELE-L29;0;5580/1000;180/100;5;14492000/1000000000;0;2;HUAWEI;500
IMG_20201018_145112.jpg;jpg;0/10;2020:10:18 14:51:17;ELE-L29;0;5580/1000;180/100;5;14492000/1000000000;0;2;HUAWEI;500
IMG_20201018_145113.jpg;jpg;0/10;2020:10:18 14:51:14;ELE-L29;0;5580/1000;180/100;5;14492000/1000000000;0;2;HUAWEI;500
IMG_20201018_145113_1.jpg;jpg;0/10;2020:10:18 14:51:16;ELE-L29;0;5580/1000;180/100;5;14492000/1000000000;0;2;HUAWEI;500
IMG_20201018_153343.jpg;jpg;0/10;2020:10:18 15:33:45;ELE-L29;0;5580/1000;180/100;5;14492000/1000000000;0;2;HUAWEI;500
IMG_20201018_153344.jpg;jpg;0/10;2020:10:18 15:33:46;ELE-L29;0;5580/1000;180/100;5;14492000/1000000000;0;2;HUAWEI;500
IMG_20201018_153345.jpg;jpg;0/10;2020:10:18 15:33:48;ELE-L29;0;5580/1000;180/100;5;14492000/1000000000;0;2;HUAWEI;500
IMG_20201018_153408.jpg;jpg;0/10;2020:10:18 15:34:09;ELE-L29;0;5580/1000;180/100;5;20000000/1000000000;0;2;HUAWEI;250
IMG_20201018_153409.jpg;jpg;0/10;2020:10:18 15:34:11;ELE-L29;0;5580/1000;180/100;5;20000000/1000000000;0;2;HUAWEI;320
IMG_20201018_153411.jpg;jpg;0/10;2020:10:18 15:34:13;ELE-L29;0;5580/1000;180/100;5;14492000/1000000000;0;2;HUAWEI;400
IMG_20201018_190944.jpg;jpg;0/10;2020:10:18 19:09:46;ELE-L29;0;5580/1000;180/100;5;30000000/1000000000;0;2;HUAWEI;400
IMG_20201018_190949.jpg;jpg;0/10;2020:10:18 19:09:50;ELE-L29;0;5580/1000;180/100;5;30000000/1000000000;0;2;HUAWEI;400
IMG_20201018_190950.jpg;jpg;0/10;2020:10:18 19:09:52;ELE-L29;0;5580/1000;180/100;5;30000000/1000000000;0;2;HUAWEI;400
_IGP8302.JPG;jpg;0/10;2020:10:18 13:49:51;PENTAX K-7         ;1;4250/100;35/10;5;1/30;16;3;PENTAX             ;1600
_IGP8302.PEF;pef;0/10;2020:10:18 13:49:51;PENTAX K-7         ;1;4250/100;35/10;5;1/30;16;3;PENTAX             ;1600
_IGP8303.JPG;jpg;0/10;2020:10:18 13:50:05;PENTAX K-7         ;1;3375/100;35/10;5;1/30;16;3;PENTAX             ;1600
_IGP8303.PEF;pef;0/10;2020:10:18 13:50:05;PENTAX K-7         ;1;3375/100;35/10;5;1/30;16;3;PENTAX             ;1600
_IGP8304.JPG;jpg;0/10;2020:10:18 13:50:53;PENTAX K-7         ;1;1600/100;35/10;5;1/90;16;3;PENTAX             ;1600
_IGP8304.PEF;pef;0/10;2020:10:18 13:50:53;PENTAX K-7         ;1;1600/100;35/10;5;1/90;16;3;PENTAX             ;1600
IMG_20200705_143634.jpg;jpg;0/10;2020:07:05 14:36:39;ELE-L29;0;5580/1000;180/100;5;206000/1000000000;0;2;HUAWEI;50
IMG_20200705_143635.jpg;jpg;0/10;2020:07:05 14:36:42;ELE-L29;0;5580/1000;180/100;5;206000/1000000000;0;2;HUAWEI;50
IMG_20200705_143656.jpg;jpg;0/10;2020:07:05 14:36:57;ELE-L29;0;7480/1000;240/100;5;680000/1000000000;0;2;HUAWEI;50
IMG_20200705_143658.jpg;jpg;0/10;2020:07:05 14:36:58;ELE-L29;0;7480/1000;240/100;5;838000/1000000000;0;2;HUAWEI;50
IMG_20200705_144650.jpg;jpg;0/10;2020:07:05 14:46:52;ELE-L29;0;5580/1000;180/100;5;200000/1000000000;0;2;HUAWEI;50
IMG_20200705_144712.jpg;jpg;0/10;2020:07:05 14:47:14;ELE-L29;0;5580/1000;180/100;5;300000/1000000000;0;2;HUAWEI;50
IMG_20200705_144714.jpg;jpg;0/10;2020:07:05 14:47:14;ELE-L29;0;5580/1000;240/100;5;238000/1000000000;0;2;HUAWEI;50
IMG_20200705_144720.jpg;jpg;0/10;2020:07:05 14:47:22;ELE-L29;0;5580/1000;180/100;5;411000/1000000000;0;2;HUAWEI;50
IMG_20200705_144939.jpg;jpg;0/10;2020:07:05 14:49:40;ELE-L29;0;5580/1000;180/100;5;513000/1000000000;0;2;HUAWEI;50
IMG_20200705_144954.jpg;jpg;0/10;2020:07:05 14:49:55;ELE-L29;0;7480/1000;240/100;5;789000/1000000000;0;2;HUAWEI;50
IMG_20200705_144956.jpg;jpg;0/10;2020:07:05 14:49:57;ELE-L29;0;7480/1000;240/100;5;798000/1000000000;0;2;HUAWEI;50
IMG_20200705_145308.jpg;jpg;0/10;2020:07:05 14:53:09;ELE-L29;0;7480/1000;240/100;5;460000/1000000000;0;2;HUAWEI;50
IMG_20200705_145653.jpg;jpg;0/10;2020:07:05 14:56:54;ELE-L29;0;7480/1000;240/100;5;2323000/1000000000;0;2;HUAWEI;50
IMG_20200705_150757.jpg;jpg;0/10;2020:07:05 15:07:58;ELE-L29;0;7480/1000;240/100;5;860000/1000000000;0;2;HUAWEI;50
IMG_20200705_150759.jpg;jpg;0/10;2020:07:05 15:07:59;ELE-L29;0;7480/1000;240/100;5;860000/1000000000;0;2;HUAWEI;50
IMG_20200705_150822.jpg;jpg;0/10;2020:07:05 15:08:22;ELE-L29;0;7480/1000;240/100;5;836000/1000000000;0;2;HUAWEI;50
IMG_20200705_172121.jpg;jpg;0/10;2020:07:05 17:21:21;ELE-L29;0;2260/1000;220/100;5;20000000/1000000000;0;2;HUAWEI;64
IMG_20200705_172128.jpg;jpg;0/10;2020:07:05 17:21:28;ELE-L29;0;2260/1000;220/100;5;20000000/1000000000;0;2;HUAWEI;64
IMG_20200705_172223.jpg;jpg;0/10;2020:07:05 17:22:23;ELE-L29;0;2260/1000;220/100;5;10000000/1000000000;0;2;HUAWEI;64
IMG_20201213_153152.jpg;jpg;0/10;2020:12:13 15:31:55;ELE-L29;0;5580/1000;180/100;5;20000000/1000000000;0;2;HUAWEI;100
IMG_20201213_193702.jpg;jpg;0/10;2020:12:13 19:37:05;ELE-L29;0;5580/1000;180/100;5;30000000/1000000000;0;2;HUAWEI;400
IMG_20201213_193717.jpg;jpg;0/10;2020:12:13 19:37:19;ELE-L29;0;5580/1000;180/100;5;20000000/1000000000;0;2;HUAWEI;250
IMG_20201213_193839.jpg;jpg;0/10;2020:12:13 19:38:41;ELE-L29;0;5580/1000;180/100;5;14492000/1000000000;0;2;HUAWEI;500
IMG_20201213_194009.jpg;jpg;0/10;2020:12:13 19:40:10;ELE-L29;0;5580/1000;180/100;5;20000000/1000000000;0;2;HUAWEI;640
IMG_20201213_194038.jpg;jpg;0/10;2020:12:13 19:40:40;ELE-L29;0;5580/1000;180/100;5;20000000/1000000000;0;2;HUAWEI;400
IMG_20201213_203033.jpg;jpg;0/10;2020:12:13 20:30:35;ELE-L29;0;5580/1000;180/100;5;20000000/1000000000;0;2;HUAWEI;640
IMG_20201213_203125.jpg;jpg;0/10;2020:12:13 20:31:27;ELE-L29;0;5580/1000;180/100;5;50000000/1000000000;0;2;HUAWEI;3200
IMG_20201213_203205.jpg;jpg;0/10;2020:12:13 20:32:07;ELE-L29;0;5580/1000;180/100;5;60000000/1000000000;0;2;HUAWEI;2500
IMG_20201213_203422.jpg;jpg;0/10;2020:12:13 20:34:24;ELE-L29;0;5580/1000;180/100;5;40000000/1000000000;1;2;HUAWEI;500
IMG_20201213_203541.jpg;jpg;0/10;2020:12:13 20:35:42;ELE-L29;0;3360/1000;200/100;5;70000000/1000000000;25;2;HUAWEI;3200
IMG_20201213_203617.jpg;jpg;0/10;2020:12:13 20:36:18;ELE-L29;0;3360/1000;200/100;5;70000000/1000000000;25;2;HUAWEI;3200
IMG_20201213_203640.jpg;jpg;0/10;2020:12:13 20:36:41;ELE-L29;0;3360/1000;200/100;5;70000000/1000000000;25;2;HUAWEI;3200
IMG_20201213_203700.jpg;jpg;0/10;2020:12:13 20:37:02;ELE-L29;0;3360/1000;200/100;5;70000000/1000000000;25;2;HUAWEI;3200
IMG_20201213_203914.jpg;jpg;0/10;2020:12:13 20:39:15;ELE-L29;0;3360/1000;200/100;5;70000000/1000000000;25;2;HUAWEI;3200
IMG_20201213_203959.jpg;jpg;0/10;2020:12:13 20:40:00;ELE-L29;0;3360/1000;200/100;5;70000000/1000000000;25;2;HUAWEI;3200
IMG_20201213_204143.jpg;jpg;0/10;2020:12:13 20:41:44;ELE-L29;0;5580/1000;180/100;5;40000000/1000000000;1;2;HUAWEI;500
IMG_20201213_204518.jpg;jpg;0/10;2020:12:13 20:45:20;ELE-L29;0;5580/1000;180/100;5;30000000/1000000000;1;2;HUAWEI;500
IMG_20201212_154529.jpg;jpg;0/10;2020:12:12 15:45:30;ELE-L29;0;7480/1000;240/100;5;1452000/1000000000;0;2;HUAWEI;50
IMG_20201212_154532.jpg;jpg;0/10;2020:12:12 15:45:33;ELE-L29;0;7480/1000;240/100;5;1452000/1000000000;0;2;HUAWEI;50
IMG_20201212_154655.jpg;jpg;0/10;2020:12:12 15:46:56;ELE-L29;0;7480/1000;240/100;5;1617000/1000000000;0;2;HUAWEI;50
IMG_20201212_154733.jpg;jpg;0/10;2020:12:12 15:47:33;ELE-L29;0;7480/1000;240/100;5;1909000/1000000000;0;2;HUAWEI;50
IMG_20201212_154816.jpg;jpg;0/10;2020:12:12 15:48:17;ELE-L29;0;7480/1000;240/100;5;1944000/1000000000;0;2;HUAWEI;50
IMG_20201212_154820.jpg;jpg;0/10;2020:12:12 15:48:20;ELE-L29;0;7480/1000;240/100;5;2016000/1000000000;0;2;HUAWEI;50
IMG_20201212_154820_1.jpg;jpg;0/10;2020:12:12 15:48:21;ELE-L29;0;7480/1000;240/100;5;2016000/1000000000;0;2;HUAWEI;50
IMG_20201212_154822.jpg;jpg;0/10;2020:12:12 15:48:23;ELE-L29;0;7480/1000;240/100;5;1949000/1000000000;0;2;HUAWEI;50
IMG_20201212_154823.jpg;jpg;0/10;2020:12:12 15:48:24;ELE-L29;0;7480/1000;240/100;5;1949000/1000000000;0;2;HUAWEI;50
IMG_20201212_154844.jpg;jpg;0/10;2020:12:12 15:48:45;ELE-L29;0;7480/1000;240/100;5;2198000/1000000000;0;2;HUAWEI;50
IMG_20201212_154848.jpg;jpg;0/10;2020:12:12 15:48:48;ELE-L29;0;7480/1000;240/100;5;2061000/1000000000;0;2;HUAWEI;50
IMG_20201212_154851.jpg;jpg;0/10;2020:12:12 15:48:52;ELE-L29;0;7480/1000;240/100;5;2061000/1000000000;0;2;HUAWEI;50
IMG_20201212_154852.jpg;jpg;0/10;2020:12:12 15:48:53;ELE-L29;0;7480/1000;240/100;5;2061000/1000000000;0;2;HUAWEI;50
IMG_20201212_154854.jpg;jpg;0/10;2020:12:12 15:48:54;ELE-L29;0;7480/1000;240/100;5;2061000/1000000000;0;2;HUAWEI;50
IMG_20201212_160322.jpg;jpg;-10/10;2020:12:12 16:03:23;ELE-L29;0;5580/1000;180/100;5;8112000/1000000000;0;2;HUAWEI;50
IMG_20201212_160323.jpg;jpg;-10/10;2020:12:12 16:03:24;ELE-L29;0;5580/1000;180/100;5;8112000/1000000000;0;2;HUAWEI;50
IMG_20201212_160401.jpg;jpg;0/10;2020:12:12 16:04:02;ELE-L29;0;5580/1000;180/100;5;8361000/1000000000;0;2;HUAWEI;50
IMG_20201212_160423.jpg;jpg;0/10;2020:12:12 16:04:23;ELE-L29;0;5580/1000;180/100;5;10000000/1000000000;0;2;HUAWEI;80
IMG_20201212_160509.jpg;jpg;0/10;2020:12:12 16:05:09;ELE-L29;0;5580/1000;180/100;5;10000000/1000000000;0;2;HUAWEI;100
IMG_20201212_160516.jpg;jpg;0/10;2020:12:12 16:05:16;ELE-L29;0;5580/1000;180/100;5;10000000/1000000000;0;2;HUAWEI;100
IMG_20201212_160525.jpg;jpg;0/10;2020:12:12 16:05:26;ELE-L29;0;5580/1000;180/100;5;9967000/1000000000;0;2;HUAWEI;50
IMG_20201212_160534.jpg;jpg;0/10;2020:12:12 16:05:35;ELE-L29;0;5580/1000;180/100;5;9476000/1000000000;0;2;HUAWEI;50
IMG_20201212_160618.jpg;jpg;0/10;2020:12:12 16:06:18;ELE-L29;0;2260/1000;220/100;5;20000000/1000000000;0;2;HUAWEI;64
IMG_20201212_160647.jpg;jpg;0/10;2020:12:12 16:06:47;ELE-L29;0;2260/1000;220/100;5;20000000/1000000000;0;2;HUAWEI;100
IMG_20201212_160709.jpg;jpg;0/10;2020:12:12 16:07:09;ELE-L29;0;2260/1000;220/100;5;20000000/1000000000;0;2;HUAWEI;125
IMG_20201212_160714.jpg;jpg;0/10;2020:12:12 16:07:14;ELE-L29;0;2260/1000;220/100;5;20000000/1000000000;0;2;HUAWEI;125
IMG_20201212_175511.jpg;jpg;0/10;2020:12:12 15:45:30;ELE-L29;1;7480/1000;240/100;5;1452000/1000000000;0;2;HUAWEI;50
IMG_20201108_185858.jpg;jpg;0/10;2020:11:08 18:59:01;ELE-L29;0;5580/1000;180/100;5;50000000/1000000000;0;2;HUAWEI;2500
IMG_20201108_185902.jpg;jpg;0/10;2020:11:08 18:59:03;ELE-L29;0;5580/1000;180/100;5;57968000/1000000000;0;2;HUAWEI;2500
IMG_20201108_185944.jpg;jpg;0/10;2020:11:08 18:59:46;ELE-L29;0;5580/1000;180/100;5;40000000/1000000000;0;2;HUAWEI;2000
IMG_20201108_190336.jpg;jpg;0/10;2020:11:08 19:03:36;ELE-L29;0;5580/1000;180/100;5;2500000000/500000000;0;2;HUAWEI;640
IMG_20201108_190425.jpg;jpg;0/10;2020:11:08 19:04:25;ELE-L29;0;5580/1000;180/100;5;2500000000/500000000;0;2;HUAWEI;800
IMG_20201108_190511.jpg;jpg;0/10;2020:11:08 19:05:12;ELE-L29;0;5580/1000;180/100;5;50000000/1000000000;0;2;HUAWEI;1250
IMG_20201108_190618.jpg;jpg;0/10;2020:11:08 19:06:18;ELE-L29;0;5580/1000;180/100;5;2500000000/500000000;0;2;HUAWEI;640
IMG_20201108_190823.jpg;jpg;7/10;2020:11:08 19:08:24;ELE-L29;0;5580/1000;180/100;5;57968000/1000000000;0;2;HUAWEI;2000
IMG_20201108_193857.jpg;jpg;0/10;2020:11:08 19:39:01;ELE-L29;0;5580/1000;180/100;5;10000000/1000000000;0;2;HUAWEI;100
IMG_20201108_193900.jpg;jpg;0/10;2020:11:08 19:39:04;ELE-L29;0;5580/1000;180/100;5;10000000/1000000000;0;2;HUAWEI;80
